"household_id","participant_sex","participant_age","education_level","target_group","household_head_sex","Age_Group","Age_Group2","Womens_Age_Group","Womens_Age_Group2","global_form_id","womens_form_id","I_P_total_crops","I_P_total_important_crops","I_P_staple_area","I_P_total_crop_area","I_P_total_crop_yield","I_P_total_crop_productivity","I_P_simpson","I_P_total_livestock","I_P_total_important_livestocks","I_VCC1","I_VCC2","I_VCC3","I_VCC4","I_VCC5","I_VCC6","I_AWEAI_asset","I_AWEAI_asset_prop","I_HI_n_income_sources","I_HI_income_diversification","I_HI_self_perception","I_HI_savings","I_HI_have_debt","I_HI_worry_debt","I_HI_transport","I_HDDS","I_HDDS_min","FIES_1","FIES_2","FIES_3","FIES_4","FIES_5","FIES_6","FIES_7","FIES_8","I_FIES_score","I_FIES_prob_moderate","I_FIES_prob_severe","I_FIES_prev_moderate","I_FIES_prev_severe","I_FIES_category"
"255","F",23,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:ab7c3775-a55c-4707-9a4c-acd24ccdd644","uuid:8bee70d0-d8fd-4e47-873c-2370700bf1bb",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","none","none","little",1,0.666666666666667,0,"Income sources unreported",2,0,0,0,0,5,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"276","F",35,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ff773f1f-946e-4aab-8f3d-95df22fc02b4","uuid:b4681e14-d9a9-4130-918d-dca602686f18",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","little","none","little",0,0.2,0,"Income sources unreported",2,0,1,1,1,6,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"263","F",30,"coranique","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:9f61abe5-513a-4ff4-8907-93f20ad5c9f1","uuid:e7598966-59e2-4a5a-bdf9-deb5ca4e5062",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","none","none","little",1,1,0,"Income sources unreported",2,0,1,1,0,5,1,1,1,1,0,0,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"257","F",40,"coranique","Transformateurs","F","26 - 55","31 - 50",NA,NA,"uuid:a9ad3a64-a85a-4238-b4a0-a9507442d1f3","uuid:35a9366b-a62e-49f4-84ba-51fbc5453445",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","none","none","none",1,0.285714285714286,0,"Income sources unreported",5,0,1,1,1,8,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"262","F",20,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:da72e23f-e176-4d52-b34b-99af4bead26a","uuid:2e2f743f-ab5e-4a00-88f4-ed93be5d3341",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","none","none","little",1,1,0,"Income sources unreported",2,0,1,1,1,8,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"32","M",68,"No_school","Producteurs","M","55+","51+","26 - 55","51+","uuid:ee053e34-bff4-404d-8099-1b5ce305f2d8","uuid:2651952f-0e24-40e3-9c1f-bad78f9d6fbb",4,1,1,3,1700,566.666666666667,0,4,1,"little","little","moderate","little","little","moderate",1,1,1,"Crop farming only",7,1,1,0,1,6,1,1,0,0,0,0,0,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"547","F",40,"No_school","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:572887b6-4058-42b6-933c-a5a210ab9546","uuid:3d1c050a-658c-4cb9-923b-22fff2162268",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","little","little","little","little",1,1,0,"Income sources unreported",7,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"6QEI6X","F",42,"No_school","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:47253954-243b-45e2-8a70-2c18733a2117","uuid:d15414b9-a46f-4439-af7b-ea3e6a649cd0",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,1,0,"Income sources unreported",7,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"538","M",52,"No_school","Calebasses","M","26 - 55","51+","26 - 55","31 - 50","uuid:1b6f3817-793d-4725-8777-46bb62c465af","uuid:cc021d20-b992-44b0-b1a6-ac5cfb2f8e6e",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,1,0,"Income sources unreported",7,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"544","F",45,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:b80b7f1c-b1ef-44a4-b9e3-045c177b8a96","uuid:3d872968-42b2-4764-8237-ad97380df1c7",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,1,0,"Income sources unreported",7,1,1,1,1,4,0,1,1,1,0,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"540","M",37,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:9584d73e-bade-4e37-a1d9-040b2dd40e1e","uuid:ed27fdb2-39f9-4c4a-963f-6d90e3eaf560",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,1,0,"Income sources unreported",6,0,1,1,1,5,1,1,1,0,1,0,0,NA,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"546","F",37,"No_school","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:6ce4fb5f-8149-448d-93d0-e27b53b404a2","uuid:56518873-e308-4c4d-a8f0-4d502d5e24c9",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,1,0,"Income sources unreported",7,1,1,1,1,6,1,0,0,NA,0,0,1,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"537","M",46,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:19c180d8-4ed7-40d1-ae85-ab87844dcad9","uuid:d3a0fa10-3420-4b26-88fe-98dfb635eb3a",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,1,0,"Income sources unreported",7,1,1,1,1,5,1,1,1,0,0,0,NA,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"545","F",34,"primary","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:7d9c8ac2-bedf-47b8-aaf8-99eb770a649a","uuid:0f3a162f-57d6-4c7f-b032-e97b59e013ab",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","little","little","little","little",1,0.833333333333333,0,"Income sources unreported",7,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"549","F",45,"coranique","Calebasses","F","26 - 55","31 - 50","26 - 55","31 - 50","uuid:aa3682fc-189f-4446-be5f-213518911ffe","uuid:56bacd91-71c6-4635-bd4f-39e1c96c30dc",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","little",1,0.833333333333333,0,"Income sources unreported",7,1,1,1,1,6,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"550","M",39,"coranique","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:bf8c75c3-c579-45db-94d3-33eac0333da4","uuid:9e38993d-3635-4731-90ad-5a534ac77767",0,NA,NA,NA,NA,NA,NA,0,NA,"little","none","moderate","little","little","little",1,0.857142857142857,0,"Income sources unreported",7,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"38","M",55,"No_school","Producteurs","M","26 - 55","51+","26 - 55","31 - 50","uuid:28e59cb4-1616-4bfb-a8ef-48dea9aeb937","uuid:04e72fae-cc9c-45b1-975b-d50f878fba1a",4,1,1,3,1600,533.333333333333,0,5,1,"little","little","little","little","little","little",1,0.888888888888889,1,"Crop farming only",7,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"39","F",50,"No_school","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c7ae93ea-22ea-4e70-9265-89871e03df26","uuid:73579e2f-7a71-4c6f-98c2-6abe5da51b42",4,1,1,3,900,300,0,5,1,"little","little","little","little","none","little",1,1,1,"Crop farming only",7,1,1,1,1,9,1,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"37","F",26,"primary","Producteurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:bbf01307-4beb-45ec-b139-23d55aa6a7e2","uuid:6903a311-3d81-487e-8342-4404470c6422",2,1,1,1.5,700,466.666666666667,0,3,1,"little","little","little","little","little","little",1,1,1,"Crop farming only",6,0,1,1,1,7,1,1,0,1,1,1,1,1,0,6,0.988189553227647,0.0413850653165367,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"474","F",41,"primary","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:62b31efb-2734-447d-a4a9-09399c2edda8","uuid:ee36a6c5-f119-4a89-bf6c-b45489476af9",7,2,0.714285714285714,3.5,1550,442.857142857143,0.224910972739957,2,1,"little","moderate","moderate","moderate","moderate","moderate",1,0.5,1,"Crop farming only",3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"55","F",20,"No_school","Producteurs","F","18 - 25","18 - 30","18 - 25","18 - 30","uuid:3e421d93-3f2a-4b2e-9a88-74f30633cceb","uuid:8fc5e8f9-5147-4091-a81b-cf1e9c940ac5",3,2,0.6,1,800,800,0.469336670838548,5,2,"none","none","none","moderate","moderate","moderate",1,0.5,3,"Crop farming + Off-farm sources",2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"469","M",40,"No_school","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c3056ebb-1157-4392-9cc1-047c2d3fdccc","uuid:18accd1b-ec72-4593-8fcf-a1c338e66e8c",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","moderate","moderate","moderate",0,0.25,0,"Income sources unreported",1,0,0,0,0,3,0,1,1,1,1,1,1,1,1,8,0.999226411662059,0.643822905735218,0.276221064086592,0.0238715452714838,"Severely Food Insecure"
"UD7ZAE","M",28,"No_school","Producteurs","M","26 - 55","18 - 30","18 - 25","18 - 30","uuid:7dfc962a-903a-428c-8fd9-85f5a691425a","uuid:34e867f4-ed5c-4aea-bcaa-0696a2fae91c",5,2,NA,1.5,7800,5200,0.0739739808851233,1,1,"none","none","none","moderate","moderate","none",1,0.25,1,"Crop farming only",3,0,0,0,0,2,0,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"52","F",35,"primary","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:4ad3e248-8a4e-4aea-9887-1a29d9f77dc8","uuid:28741ccd-226d-4b4e-8ee9-4d0152d9efd4",4,1,1,1.5,1000,666.666666666667,0,6,1,"little","moderate","moderate","moderate","moderate","moderate",1,0.428571428571429,2,"Crop farming + Off-farm sources",6,0,0,0,0,4,0,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"57","F",56,"primary","Producteurs","M","55+","51+","55+","51+","uuid:e7f823ab-2dc5-4049-8ba8-6623ad4293bb","uuid:8e437be5-0dbe-47d4-a9f2-60bba0a3b3e2",5,2,0.75,2,1750,875,0.490075961774075,3,1,"little","moderate","moderate","moderate","moderate","moderate",1,0.4,1,"Crop farming only",7,1,0,0,0,3,0,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"34","F",45,"primary","Producteurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:ca48a0f6-6d80-4bdb-b7ca-e0699145288b","uuid:a23e32bc-ae9e-425b-a47a-26544c71acbc",3,3,0.6,5,458,91.6,0.512168786370195,3,1,"little","moderate","moderate","equal","moderate","more_than",1,1,2,"Crop farming + Off-farm sources",3,0,0,0,0,1,0,1,1,1,1,1,0,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"284","F",20,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:f3251419-5175-4aea-a96a-419dba090634","uuid:b89631de-cf57-4894-b70b-581b88d25cb2",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","little","none","none","little",1,0.333333333333333,0,"Income sources unreported",2,0,0,0,1,6,1,0,1,1,0,1,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"291","F",55,"coranique","Transformateurs","F","26 - 55","51+","26 - 55","51+","uuid:3d4304de-2352-47e5-84b0-deaebd31c144","uuid:ff02bbe4-8251-4d7c-925d-1f9a969190e1",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","little","little","little","moderate",1,1,0,"Income sources unreported",2,0,0,0,0,7,1,1,0,1,0,1,1,0,0,4,0.695132798930907,2.59281945041989e-05,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"272","F",20,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:714c6842-785b-485e-98b1-3ad5e6006b81","uuid:1e94fd20-a08f-4f24-bd7f-5a5b55b26ac0",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"283","F",22,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:9018d07b-fe60-46de-8b92-93d16646e6be","uuid:c3f97933-c9e9-49b3-8da9-7cf87d70aa6d",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"258","F",30,"coranique","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:ade7ee80-142b-4731-8079-dc62556328b3","uuid:1d5fb327-0bf0-42da-bb56-01e8fdff3085",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,12,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"282","F",35,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:e4ae14ab-752e-48c1-94ba-daafdbe45bf5","uuid:682c67a9-ca97-4dfc-96f4-4fd944d4dc35",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"269","F",33,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:70baf063-b840-42a0-bc56-ce93ded4d809","uuid:c7247467-627c-4f40-bc5d-06864d1de60e",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"270","F",35,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:c8ffbcdd-b643-482d-99d9-10bd561774fe","uuid:a603e597-ceac-4ee2-a793-bbcecfe17095",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,8,1,1,1,1,0,1,1,0,0,5,0.922388641318079,0.00153586489675683,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"261","F",20,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:78efbe78-fce0-4fa0-96a3-de192202f0d0","uuid:dc4d1023-cd5b-4ca4-851d-86291a9345f0",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,1,1,0,7,1,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"260","F",30,"coranique","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:bb4ef8f1-3c30-40e4-b22b-4e33dcde27b6","uuid:280d7fd5-1767-494b-b30f-7d4ac7e554dd",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,0,8,1,1,1,1,1,1,1,1,0,7,0.998120533323179,0.356687404917374,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"259","F",34,"coranique","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:5d7a079d-dd12-49b6-821d-02a962927afa","uuid:082bdb95-4ff5-4b0d-bfb0-0dae069d4381",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","equal","little","moderate",1,1,0,"Income sources unreported",7,1,1,0,0,4,0,1,1,1,0,0,0,0,0,3,0.337569344275583,2.75628626811297e-07,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"271","F",20,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:e96bc7c0-141e-486e-a08a-3e7cf802db64","uuid:6be01cf9-5271-4145-a839-22f96d9ef0ee",0,NA,NA,NA,NA,NA,NA,0,NA,"none","none","none","little","little","none",1,1,0,"Income sources unreported",7,1,0,0,0,12,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"266","F",19,"coranique","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:a337d4cd-1a3c-4e63-8146-7c5ed83ca70d","uuid:0e891cf7-7588-4720-ba30-3636eb316d97",0,NA,NA,NA,NA,NA,NA,0,NA,"little","moderate","moderate","moderate","little","moderate",1,1,0,"Income sources unreported",7,1,0,0,1,9,1,0,1,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"316","F",57,"primary","Commerçants","F","55+","51+","55+","51+","uuid:66cc7d9b-ffb9-4e09-80a4-d389e22bdd43","uuid:aaa195ba-df2c-4cd1-b102-bc6b1d48057c",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","little",1,0.25,0,"Income sources unreported",7,1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"457","M",52,"postsecondary","Consommateurs","M","26 - 55","51+","26 - 55","51+","uuid:d8ccc04c-d920-4ec8-92b9-ccdc8248586f","uuid:2a90d787-c2dd-4f57-8dd1-c21d5bc25d27",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","little","none",1,0.857142857142857,0,"Income sources unreported",6,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"313","F",60,"coranique","Commerçants","F","55+","51+","26 - 55","31 - 50","uuid:5a8d972d-c195-42e4-9e64-fbf586d702d6","uuid:d0b32661-a19a-4bf9-a54b-884e8a397ecc",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","no_reponse","equal","equal","moderate","none",1,0.666666666666667,0,"Income sources unreported",7,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"311","M",50,"coranique","Commerçants","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:cc50c957-41de-4570-8989-ac30d54130ac","uuid:42dc6b94-d5d9-4357-99e5-16caa775b2d7",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","little","none",0,0.25,0,"Income sources unreported",6,0,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"196","F",47,"primary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:bf859ccc-0964-4895-9227-0e96f6aa0c3f","uuid:b054f932-2678-44ba-a89e-5c0cc3b3b765",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","equal","equal","equal","little","little",1,0.75,0,"Income sources unreported",7,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"450","F",61,"postsecondary","Consommateurs","F","55+","51+","55+","51+","uuid:8e3463af-883a-4a33-91f5-e2c9103226db","uuid:01daeb29-9655-41d8-83d4-2945d1c811b3",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","little",1,1,0,"Income sources unreported",7,1,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"443","M",41,"postsecondary","Consommateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:e4a93e46-a45d-4303-8313-169199fe8312","uuid:a9165a9d-39ab-44fe-9e43-1d99636a0c0e",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","equal","moderate",1,0.833333333333333,0,"Income sources unreported",7,1,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"176","F",40,"secondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:0587810d-27d9-4292-a1aa-2d56b5556ed1","uuid:6596fc08-dd97-491e-a21d-bae4e1c2ecf2",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","equal","equal","equal","equal","none",1,0.857142857142857,0,"Income sources unreported",7,1,0,0,1,10,1,0,0,0,0,NA,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"182","F",24,"postsecondary","Transformateurs","M","18 - 25","18 - 30","18 - 25","18 - 30","uuid:b19b6185-d7b7-4dcb-aaa3-e0ae4dba826f","uuid:cb2c9c40-5783-4e3e-81a0-0ef54b33825f",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","little","little",0,0.25,0,"Income sources unreported",6,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"171","F",30,"postsecondary","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:69b55128-d0a1-4095-904d-8db4718219fc","uuid:3d9d38da-a0f9-4ff4-b751-c24f145e245e",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","moderate","moderate",1,1,0,"Income sources unreported",7,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"180","M",42,"postsecondary","Transformateurs","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:f412217a-f14a-4757-bb74-5d9b20b2a216","uuid:ced6e966-d613-4c4f-8227-b899fe0eea38",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","little","moderate","moderate","little","none",1,0.333333333333333,0,"Income sources unreported",6,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"170","F",28,"adult_education","Transformateurs","M","26 - 55","18 - 30","26 - 55","18 - 30","uuid:d7810ce1-49d6-4a21-adf7-cf5707e21b8a","uuid:fbfec1ae-05d9-4509-a3ee-b81e767520d1",0,NA,NA,NA,NA,NA,NA,0,NA,"little","little","moderate","moderate","little","none",1,0.333333333333333,0,"Income sources unreported",5,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"200","F",57,"secondary","Transformateurs","M","55+","51+","55+","51+","uuid:eed890dc-43db-4ae1-a279-8ee7ee452d9f","uuid:e11a18cf-d44f-41dd-895b-765fc347c0bb",0,NA,NA,NA,NA,NA,NA,0,NA,"equal","equal","equal","equal","equal","moderate",1,1,0,"Income sources unreported",7,1,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0.276221064086592,0.0238715452714838,"Food Secure"
"251","F",28,"secondary","Transformateurs","F","26 - 55","18 - 30","26 - 55","18 - 30","uuid:07302408-a800-4487-900b-3f77ecf5e73f","uuid:a0ef3810-4053-4038-9f75-e95b6c19b67c",0,NA,NA,NA,NA,NA,NA,0,NA,"more_than","equal","more_than","equal","equal","moderate",1,1,0,"Income sources unreported",6,0,1,0,0,7,1,1,1,0,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
"TOAY51","F",45,"No_school","Calebasses","M","26 - 55","31 - 50","26 - 55","31 - 50","uuid:803fe594-90be-48ff-b2a6-b1870b7c3494","uuid:571adaf4-abab-4b75-810f-fc7ec1646697",6,1,1,2.5,1700,680,0,4,1,"little","little","little","little","little","little",1,0.875,1,"Crop farming only",7,1,1,1,1,9,1,0,0,0,0,0,1,0,0,1,0.0207601978942691,6.35569774587452e-09,0.276221064086592,0.0238715452714838,"Moderately Food Insecure"
"590","M",52,"coranique","Calebasses","M","26 - 55","51+","26 - 55","18 - 30","uuid:44ac2392-5e73-4a94-a402-2a99d20adc48","uuid:697b55c4-f7aa-4f3e-8ff5-d27433f5a16e",0,NA,NA,NA,NA,NA,NA,0,NA,"moderate","moderate","moderate","moderate","no_reponse","equal",1,0.833333333333333,0,"Income sources unreported",5,0,1,1,0,4,0,1,0,1,0,0,0,0,0,2,0.0932852837366366,5.37366418029706e-09,0.276221064086592,0.0238715452714838,"Mildly Food Insecure"
